mass_A
t	x	y
3.4016666666666664	-0.1924341224601651	-0.0021809510523826126
3.4350000000000005	-0.21487834725345678	-0.009270662549041825
3.4683333333333333	-0.21499585628378792	-0.016712901136695185
3.5016666666666665	-0.22255560390177287	-0.02403763069401718
3.5350000000000006	-0.21487834725345678	-0.009270662549041825
3.5683333333333334	-0.22243809487144128	-0.01659539210636382
3.6016666666666675	-0.21499585628378792	-0.016712901136695185
3.6350000000000007	-0.18534441096350607	-0.024625175845674002
3.6683333333333334	-0.1703424247578682	-0.017417955318683426
3.7016666666666667	-0.14033845234659204	-0.0030035142647022173
3.7349999999999994	-0.1180117365836324	-0.00335604135569631
3.7683333333333344	-0.06579855743972773	0.003263634019637446
3.8016666666666676	-0.02870487353179252	-0.004766149719672791
3.8350000000000004	0.016066067024458786	0.001971034685992329
3.8683333333333336	0.06792671907736914	-0.013736005701633941
3.9016666666666664	0.09781318245831372	-0.006763803235306093
3.9350000000000005	0.13502437539658052	-0.007351348386962969
3.9683333333333333	0.16502834780785625	0.007063092667018239
4.001666666666667	0.20223954074612305	0.006475547515361391
4.035	0.22444874747875154	-0.0013192181632860622
4.068333333333333	0.23933322465405826	-0.0015542362239487906
4.1016666666666675	0.2766619266226562	0.00530045721204761
4.135	0.29142889476763134	-0.0023767994362683953
4.168333333333334	0.2911938767069686	-0.017261276611575088
4.201666666666666	0.29107636767663747	-0.02470351519922845
4.235	0.2838691471496464	-0.009701528993590391
4.2683333333333335	0.2765444175923246	-0.002141781375605639
4.301666666666668	0.25398268376870226	-0.016673731459918212
4.335	0.24665795421138004	-0.009113983841933543
4.368333333333334	0.23177347703607332	-0.008878965781270787
4.401666666666666	0.2093292522427821	-0.015968677277930027
4.435	0.17956029789216865	-0.015498641156604515
4.468333333333334	0.1573510911595406	-0.007703875477957062
4.501666666666668	0.12002238919094221	-0.014558568913953546
4.535	0.07525144863469135	-0.021295753319618665
4.568333333333334	0.06036697145938463	-0.021060735258955937
4.6016666666666675	0.037922746666092966	-0.02815044675561515
4.635	-0.021497653004801887	-0.019768135925310876
4.668333333333334	-0.028939891592455247	-0.019650626894979456
4.701666666666666	-0.051266607355414884	-0.019298099803985364
4.735	-0.0661510845307216	-0.019063081743322635
4.7683333333333335	-0.08859530932401327	-0.026152793239981847
4.801666666666668	-0.12580650226227963	-0.025565248088324916
4.835	-0.133248740849933	-0.025447739057993607
4.868333333333334	-0.13336624988026458	-0.03288997764564669
4.901666666666666	-0.133248740849933	-0.025447739057993607
4.935	-0.1331312318196014	-0.018005500470340302
4.968333333333334	-0.13336624988026458	-0.03288997764564669
5.001666666666668	-0.12568899323194804	-0.018123009500671666
5.035	-0.1033622774689884	-0.01847553659166576
5.068333333333334	-0.0812705797666915	-0.033712540857966294
5.1016666666666675	-0.05870884594306869	-0.019180590773654
5.135	-0.05138411638574647	-0.026740338391638724
5.168333333333334	-0.021615162035133473	-0.02721037451296418
5.201666666666666	8.290627581581944E-4	-0.020120663016304968
5.235	0.038157764726755694	-0.013265969580308457
5.2683333333333335	0.067809210047038	-0.0211782442892873
5.301666666666668	0.08292870528300744	-0.0065287851746433645
5.335	0.11269765963362044	-0.006998821295968849
5.37	0.1423491049539023	-0.014911096004947666
5.403333333333334	0.1573510911595406	-0.007703875477957062
5.436666666666666	0.19444477506747537	-0.015733659217267243
5.47	0.1947973021584697	0.0065930565456927825
5.503333333333334	0.2096817793337764	0.006358038485029943
5.536666666666666	0.2168889998607666	-0.00864394772060803
5.57	0.19491481118880083	0.014035295133346087
5.6033333333333335	0.2096817793337764	0.0063580384850300264
5.636666666666668	0.21700650889109774	-0.0012017091329546703
5.67	0.20956427030344482	-0.0010842001026233061
5.703333333333334	0.19456228409780696	-0.008291420629613938
5.736666666666666	0.18700253647982246	-0.015616150186935879
5.77	0.18735506357081677	0.006710565576024147
5.803333333333334	0.17223556833484732	-0.007938893538619818
5.836666666666668	0.1573510911595406	-0.007703875477957062
5.87	0.13502437539658052	-0.007351348386962969
5.903333333333334	0.12025740725160494	3.259082613531472E-4
5.936666666666666	0.11281516866395158	4.434172916845114E-4
5.97	0.10513791201563594	-0.014323550853290817
6.003333333333334	0.07548646669535408	-0.006411276144312
6.036666666666666	0.07548646669535408	-0.006411276144312
6.07	0.053159750932394	-0.00605874905331788
6.1033333333333335	0.038157764726755694	-0.013265969580308457
6.136666666666668	0.030715526139102334	-0.013148460549977092
6.17	0.013612738452973172	0.004300009877815314
6.203333333333334	-0.004513822523673827	7.127088195274522E-5
6.236666666666666	-0.008885103283441609	0.009170186811252562
6.27	-0.018126560976647	-0.004228738995862541
6.303333333333334	-0.009098915929299789	-0.004371280759768031
6.336666666666668	-0.00902764504734721	1.4254176390549045E-4
6.37	-0.009098915929299789	-0.004371280759768031
6.403333333333334	-0.009098915929299789	-0.004371280759768031
6.436666666666666	-0.009170186811252812	-0.008885103283441581
6.47	0.004513822523673383	-7.127088195271747E-5
6.503333333333334	0.013470196689068015	-0.00472763516953173
6.536666666666666	0.027011664260088608	-0.0049414478153899655
6.57	0.04062440271306178	-6.414379375746793E-4
6.603333333333332	0.04062440271306178	-6.414379375746793E-4
6.636666666666666	0.054165870284082374	-8.552505834328872E-4
6.67	0.06319351533142914	-9.977923473383776E-4
6.703333333333334	0.07222116037877635	-0.001140334111243868
6.736666666666668	0.09027645047347033	-0.0014254176390548212
6.77	0.09486154387909673	0.0030171340026659554
6.803333333333334	0.1038891889264435	0.002874592238760465
6.836666666666666	0.10840301145011733	0.0028033213568077198
6.87	0.11284556309183813	-0.0017817720488185473
6.903333333333334	0.12638703066285872	-0.0019955846946767553
6.936666666666666	0.12180193725723276	-0.006438136336397532
6.97	0.12631575978090614	-0.006509407218350277
7.003333333333332	0.13082958230457953	-0.006580678100303022
7.036666666666666	0.12638703066285872	-0.0019955846946767553
7.07	0.12638703066285872	-0.0019955846946767553
7.103333333333332	0.11735938561551151	-0.0018530429307712926
7.136666666666666	0.10833174056816475	-0.0017105011668658021
7.17	0.10367537628058532	-0.010666875332260128
7.203333333333334	0.09701154881800456	-0.0037892352238206306
7.236666666666668	0.08354135212893654	9.38399945711127E-4
7.27	0.07222116037877635	-0.0011403341112438126
7.303333333333334	0.06552169747521885	0.003480394735358855
7.336666666666666	0.056458416986895354	0.0013660252374275705
7.37	0.04975895408333786	0.00598675408403021
7.403333333333334	0.04066003815403807	0.0016154733242621788
7.436666666666666	0.03611058018938795	-5.701670556218785E-4
7.47	0.027011664260088608	-0.00494144781538991
7.503333333333332	0.024719117557275183	-0.007162723636250312
7.536666666666666	0.02253347717739107	-0.00261326567160039
7.57	0.008992009606370477	-0.0023994530257421542
7.603333333333332	0.004513822523673383	-7.127088195266196E-5
7.636666666666666	3.5635440976289345E-5	0.0022569112618368303
7.67	3.5635440976289345E-5	0.0022569112618368303
7.703333333333334	-0.0021500049389073794	0.006806369226486725
7.736666666666668	-0.0044425516417212485	0.00458509340562635
7.77	1.0690632292931213E-4	0.00677073378551038
7.803333333333334	0.0023638175847660037	0.00673509834453398
7.836666666666666	0.011391462632113214	0.006592556580628517
7.87	0.011391462632113214	0.006592556580628517
7.903333333333334	0.013612738452973172	0.004300009877815397
7.936666666666666	0.018090925535670266	0.001971827734025877
7.97	0.020383472238483247	0.004193103554886279
8.003333333333332	0.02944675272680719	0.006307473052817536
8.036666666666665	0.036253121953293554	0.00845747799172522
8.07	0.04305949117978036	0.010607482930632878
8.103333333333332	0.047573313703453746	0.010536212048680133
8.136666666666668	0.04983022496529044	0.01050057660770376
8.171666666666667	0.05208713622712757	0.010464941166727387
8.205000000000002	0.05208713622712757	0.010464941166727387
8.238333333333333	0.05208713622712757	0.010464941166727387
8.271666666666668	0.045316402441617054	0.010571847489656505
8.305	0.04983022496529044	0.01050057660770376
8.338333333333335	0.04983022496529044	0.01050057660770376
8.371666666666668	0.04983022496529044	0.01050057660770376
8.405	0.04983022496529044	0.01050057660770376
8.438333333333334	0.04983022496529044	0.01050057660770376
8.471666666666666	0.047573313703453746	0.010536212048680133
8.505	0.047573313703453746	0.010536212048680133
8.538333333333334	0.04080257991794367	0.010643118371609223
8.571666666666665	0.036253121953293554	0.00845747799172522
8.605	0.03170366398864388	0.006271837611841163
8.638333333333332	0.02944675272680719	0.006307473052817536
8.671666666666667	0.02944675272680719	0.006307473052817536
8.705000000000002	0.024932930203133807	0.006378743934770281
8.738333333333333	0.024932930203133807	0.006378743934770281
8.771666666666668	0.024932930203133807	0.006378743934770281
8.805	0.024932930203133807	0.006378743934770281
8.838333333333335	0.020347836797506957	0.0019361922930495046
8.871666666666668	0.015798378832857285	-2.49448086834525E-4
8.905	0.015798378832857285	-2.49448086834525E-4
8.938333333333334	0.013541467571020593	-2.138126458581524E-4
8.971666666666666	0.013541467571020593	-2.138126458581524E-4
9.005	0.006842004667462653	0.004406916200744515
9.038333333333334	0.006842004667462653	0.004406916200744515
9.071666666666665	0.006842004667462653	0.004406916200744515
9.105	0.006842004667462653	0.004406916200744515
9.138333333333332	0.006842004667462653	0.004406916200744515
9.171666666666667	0.006842004667462653	0.004406916200744515
9.205000000000002	0.006842004667462653	0.004406916200744515
9.238333333333333	0.004620728846602695	0.006699462903557635
9.271666666666668	0.002292546702812981	0.0022212758208604855
9.305	0.0045494579646496724	0.002185640379884085
